"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
38,"rank",0.1,0.0476190476190476,0.8,0,0.8
38,"bhq",0.1,0,0,0.0833333333333333,0.88
38,"dp",0.2,0.214285714285714,0.88,0.153846153846154,0.88
38,"rank",0.2,0.3125,0.88,0.290322580645161,0.88
38,"bhq",0.2,0,0,0.08,0.92
38,"dp",0.3,0.290322580645161,0.88,0.266666666666667,0.88
38,"rank",0.3,0.371428571428571,0.88,0.371428571428571,0.88
38,"bhq",0.3,0,0,0.08,0.92
39,"dp",0.1,0.16,0.84,0.130434782608696,0.8
39,"rank",0.1,0.166666666666667,1,0.107142857142857,1
39,"bhq",0.1,0,0,0,0.64
39,"dp",0.2,0.290322580645161,0.88,0.266666666666667,0.88
39,"rank",0.2,0.305555555555556,1,0.305555555555556,1
39,"bhq",0.2,0,0,0,0.76
39,"dp",0.3,0.476190476190476,0.88,0.45,0.88
39,"rank",0.3,0.342105263157895,1,0.342105263157895,1
39,"bhq",0.3,0,0,0,0.88
40,"dp",0.1,0.185185185185185,0.88,0.0833333333333333,0.88
40,"rank",0.1,0.172413793103448,0.96,0.0769230769230769,0.96
40,"bhq",0.1,0,0,0,0.6
40,"dp",0.2,0.206896551724138,0.92,0.178571428571429,0.92
40,"rank",0.2,0.314285714285714,0.96,0.225806451612903,0.96
40,"bhq",0.2,0,0,0,0.76
40,"dp",0.3,0.206896551724138,0.92,0.206896551724138,0.92
40,"rank",0.3,0.333333333333333,0.96,0.314285714285714,0.96
40,"bhq",0.3,0,0,0,0.8
41,"dp",0.1,0.28125,0.92,0.214285714285714,0.88
41,"rank",0.1,0.25,0.96,0.172413793103448,0.96
41,"bhq",0.1,0,0,0,0.88
41,"dp",0.2,0.351351351351351,0.96,0.351351351351351,0.96
41,"rank",0.2,0.272727272727273,0.96,0.25,0.96
41,"bhq",0.2,0,0,0,0.92
41,"dp",0.3,0.368421052631579,0.96,0.368421052631579,0.96
41,"rank",0.3,0.294117647058824,0.96,0.294117647058824,0.96
41,"bhq",0.3,0,0,0.0416666666666667,0.92
42,"dp",0.1,0.107142857142857,1,0.0740740740740741,1
42,"rank",0.1,0.193548387096774,1,0.166666666666667,1
42,"bhq",0.1,0,0,0,1
42,"dp",0.2,0.21875,1,0.21875,1
42,"rank",0.2,0.21875,1,0.21875,1
42,"bhq",0.2,0,0,0,1
42,"dp",0.3,0.342105263157895,1,0.324324324324324,1
42,"rank",0.3,0.324324324324324,1,0.285714285714286,1
42,"bhq",0.3,0,0,0,1
43,"dp",0.1,0.230769230769231,0.8,0.166666666666667,0.8
43,"rank",0.1,0.214285714285714,0.88,0.185185185185185,0.88
43,"bhq",0.1,0,0,0,0.72
43,"dp",0.2,0.405405405405405,0.88,0.275862068965517,0.84
43,"rank",0.2,0.258064516129032,0.92,0.258064516129032,0.92
43,"bhq",0.2,0,0,0,0.76
43,"dp",0.3,0.5,0.92,0.425,0.92
43,"rank",0.3,0.441860465116279,0.96,0.414634146341463,0.96
43,"bhq",0.3,0,0,0,0.76
44,"dp",0.1,0,0.96,0,0.96
44,"rank",0.1,0.0384615384615385,1,0.0384615384615385,1
44,"bhq",0.1,0,0,0,0.88
44,"dp",0.2,0.25,0.96,0.25,0.96
44,"rank",0.2,0.0740740740740741,1,0.0384615384615385,1
44,"bhq",0.2,0,0,0.04,0.96
44,"dp",0.3,0.342105263157895,1,0.264705882352941,1
44,"rank",0.3,0.166666666666667,1,0.166666666666667,1
44,"bhq",0.3,0,0,0.04,0.96
45,"dp",0.1,0.0384615384615385,1,0.0384615384615385,1
45,"rank",0.1,0.0769230769230769,0.96,0.0769230769230769,0.96
45,"bhq",0.1,0,0,0.0384615384615385,1
45,"dp",0.2,0.21875,1,0.166666666666667,1
45,"rank",0.2,0.193548387096774,1,0.166666666666667,1
45,"bhq",0.2,0,0,0.0384615384615385,1
45,"dp",0.3,0.242424242424242,1,0.21875,1
45,"rank",0.3,0.264705882352941,1,0.264705882352941,1
45,"bhq",0.3,0,0,0.0384615384615385,1
46,"dp",0.1,0.225806451612903,0.96,0.111111111111111,0.96
46,"rank",0.1,0.0454545454545455,0.84,0.0454545454545455,0.84
46,"bhq",0.1,0,0,0.0416666666666667,0.92
46,"dp",0.2,0.314285714285714,0.96,0.272727272727273,0.96
46,"rank",0.2,0.0454545454545455,0.84,0.0454545454545455,0.84
46,"bhq",0.2,0,0,0.111111111111111,0.96
46,"dp",0.3,0.368421052631579,0.96,0.314285714285714,0.96
46,"rank",0.3,0.08,0.92,0.08,0.92
46,"bhq",0.3,0,0,0.142857142857143,0.96
47,"dp",0.1,0.12,0.88,0.12,0.88
47,"rank",0.1,0.148148148148148,0.92,0.148148148148148,0.92
47,"bhq",0.1,0,0,0,0.76
47,"dp",0.2,0.214285714285714,0.88,0.214285714285714,0.88
47,"rank",0.2,0.225806451612903,0.96,0.206896551724138,0.92
47,"bhq",0.2,0,0,0,0.8
47,"dp",0.3,0.28125,0.92,0.28125,0.92
47,"rank",0.3,0.428571428571429,0.96,0.225806451612903,0.96
47,"bhq",0.3,0,0,0,0.88
48,"dp",0.1,0.2,0.96,0.142857142857143,0.96
48,"rank",0.1,0.172413793103448,0.96,0.142857142857143,0.96
48,"bhq",0.1,0,0,0.142857142857143,0.96
48,"dp",0.2,0.2,0.96,0.2,0.96
48,"rank",0.2,0.225806451612903,0.96,0.2,0.96
48,"bhq",0.2,0,0,0.142857142857143,0.96
48,"dp",0.3,0.351351351351351,0.96,0.351351351351351,0.96
48,"rank",0.3,0.466666666666667,0.96,0.454545454545455,0.96
48,"bhq",0.3,0,0,0.2,0.96
49,"dp",0.1,0.193548387096774,1,0.0833333333333333,0.88
49,"rank",0.1,0.178571428571429,0.92,0.178571428571429,0.92
49,"bhq",0.1,0,0,0.107142857142857,1
49,"dp",0.2,0.285714285714286,1,0.264705882352941,1
49,"rank",0.2,0.166666666666667,1,0.166666666666667,1
49,"bhq",0.2,0,0,0.107142857142857,1
49,"dp",0.3,0.358974358974359,1,0.342105263157895,1
49,"rank",0.3,0.21875,1,0.166666666666667,1
49,"bhq",0.3,0,0,0.137931034482759,1
50,"dp",0.1,0.04,0.96,0.04,0.96
50,"rank",0.1,0.107142857142857,1,0.107142857142857,1
50,"bhq",0.1,0,0,0,0.68
50,"dp",0.2,0.166666666666667,1,0.166666666666667,1
50,"rank",0.2,0.193548387096774,1,0.193548387096774,1
50,"bhq",0.2,0,0,0,0.72
50,"dp",0.3,0.166666666666667,1,0.166666666666667,1
50,"rank",0.3,0.193548387096774,1,0.193548387096774,1
50,"bhq",0.3,0,0,0,0.72
51,"dp",0.1,0.111111111111111,0.96,0.0434782608695652,0.88
51,"rank",0.1,0.0476190476190476,0.8,0,0.76
